UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,10849,BZN,698,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,10849,BZN,698,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,10849,BZN,698,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,10849,BZN,698,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,10849,BZN,838,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,10849,BZN,838,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,10849,BZN,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,10849,BZN,839,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,10849,BZN,839,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11003,CID,721,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11003,CID,721,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,614,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,614,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,614,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,614,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,614,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,838,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,838,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,838,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,838,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,839,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,839,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,839,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,839,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,839,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,888,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11042,CLE,888,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11066,CMH,694,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11066,CMH,694,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11066,CMH,694,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11066,CMH,698,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11066,CMH,698,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11066,CMH,698,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11066,CMH,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11066,CMH,838,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11109,COS,627,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11109,COS,721,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11278,DCA,614,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11278,DCA,614,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11278,DCA,614,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11278,DCA,838,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11278,DCA,838,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11278,DCA,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11278,DCA,838,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11278,DCA,838,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,614,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,614,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,614,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,614,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,614,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,622,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,622,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,622,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,622,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,622,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,622,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,623,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,623,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,623,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,623,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,623,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,626,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,627,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,627,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,627,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,627,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,721,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,721,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,721,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,721,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,721,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,838,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,838,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,838,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,838,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,839,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,839,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,839,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,839,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,839,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,888,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,888,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,888,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,888,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,888,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11292,DEN,889,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,614,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,614,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,614,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,614,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,694,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,694,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,694,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,694,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,694,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,698,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,698,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,698,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,698,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,698,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,721,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,721,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,838,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,838,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,839,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,839,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,839,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,888,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,888,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,888,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11298,DFW,888,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11423,DSM,721,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,614,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,614,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,614,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,694,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,694,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,694,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,694,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,694,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,698,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,698,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,698,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,698,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,698,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,721,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,721,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,838,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,838,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,839,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11433,DTW,888,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,614,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,614,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,614,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,694,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,694,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,694,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,694,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,694,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,698,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,698,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,698,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,698,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,698,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,838,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,838,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,839,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11603,EUG,839,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,622,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,622,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,622,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,622,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,622,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,623,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,623,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,623,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,623,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,626,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,626,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,626,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,626,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,627,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,637,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,637,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,637,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,637,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,637,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,721,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,721,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,721,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,721,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,837,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,839,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,839,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,839,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,839,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,888,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,889,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,889,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,889,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,889,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11618,EWR,889,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11637,FAR,698,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,614,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,622,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,838,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,838,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,838,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,838,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,839,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,839,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,839,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,839,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,839,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,888,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,888,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11697,FLL,888,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11884,GEG,614,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11884,GEG,694,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11884,GEG,694,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11884,GEG,694,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,11884,GEG,698,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12016,GUM,637,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,622,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,623,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,623,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,623,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,623,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,624,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,627,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,627,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,627,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,627,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,627,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,627,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,627,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,637,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,637,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,637,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,637,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,637,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,637,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,838,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,839,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,839,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,839,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,839,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,839,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,888,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,888,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12173,HNL,889,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12191,HOU,839,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,614,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,622,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,622,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,622,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,622,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,622,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,623,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,623,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,623,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,623,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,624,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,626,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,626,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,626,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,626,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,626,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,627,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,627,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,627,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,627,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,637,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,637,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,637,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,694,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,721,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,721,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,721,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,721,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,837,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,837,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,838,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,838,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,839,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,839,2
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,839,3
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,839,4
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,839,5
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,887,1
UA,United Air Lines Inc.,United Air Lines Inc.,14771,SFO,12264,IAD,887,2
